,id,name,category,size,color,material,price,rating,reviews,new,exclusive,sporty
1979,616603832,Under Armour Pants R-6403,Pants,S,Красный,Кожа,549287.0,2.35,503731.0,,,
2330,645635912,Under Armour Pants U-2918,Pants,XL,Зеленый,Лен,523462.0,2.66,7448.0,,yes,
2900,421954038,Under Armour Pants W-5921,Pants,XXL,Синий,Хлопок,535136.0,3.65,520242.0,,,no
3350,239638688,Under Armour Pants W-7794,Pants,S,Синий,Нейлон,647182.0,3.17,396289.0,,no,
3330,687708754,Under Armour Pants X-9083,Pants,M,Синий,Кожа,480643.0,4.02,140401.0,,yes,
3136,193225874,Under Armour Pants Z-9619,Pants,XXL,Желтый,Нейлон,983694.0,3.86,327510.0,+,no,no
413,992258420,Under Armour Shirt A-2206,Shirt,XL,Оранжевый,Хлопок,461477.0,3.89,44643.0,+,,yes
148,783957298,Under Armour Shirt A-8242,Shirt,L,Фиолетовый,Лен,264283.0,4.94,279747.0,-,,no
175,274151329,Under Armour Shirt B-4361,Shirt,XXL,Голубой,Шелк,958410.0,1.92,366696.0,-,,
2658,360672970,Under Armour Shirt D-5647,Shirt,XL,Синий,Шерсть,569139.0,2.56,958059.0,-,no,yes
2760,174507655,Under Armour Shirt E-4637,Shirt,XL,Синий,Лен,869381.0,2.72,130194.0,-,no,
1532,506986693,Under Armour Shirt G-9925,Shirt,XL,Зеленый,Лен,253457.0,2.61,460195.0,+,no,yes
534,258903089,Under Armour Shirt J-2550,Shirt,L,Оранжевый,Шелк,354466.0,3.62,713316.0,-,,no
2823,672945717,Under Armour Shirt J-9803,Shirt,L,Голубой,Вискоза,682977.0,2.17,847584.0,,yes,yes
2742,450388139,Under Armour Shirt J-9828,Shirt,M,Фиолетовый,Вискоза,863416.0,1.6,326145.0,-,no,
934,400246845,Under Armour Shirt M-5637,Shirt,L,Зеленый,Вискоза,130877.0,3.35,180769.0,,no,
2691,288395470,Under Armour Shirt M-6303,Shirt,L,Зеленый,Кожа,405423.0,4.39,662850.0,-,,
3241,212319555,Under Armour Shirt M-8096,Shirt,XL,Зеленый,Лен,522059.0,4.75,756564.0,-,yes,no
691,391250410,Under Armour Shirt N-2863,Shirt,XL,Оранжевый,Кожа,171113.0,3.73,226752.0,+,no,yes
1141,459409921,Under Armour Shirt O-5715,Shirt,M,Желтый,Вискоза,286728.0,4.88,385137.0,,yes,no
2177,750352010,Under Armour Shirt O-9681,Shirt,S,Оранжевый,Лен,114039.0,4.88,702988.0,,no,no
2730,666784176,Under Armour Shirt P-3540,Shirt,S,Фиолетовый,Шелк,528327.0,2.3,418099.0,,,yes
3091,479199129,Under Armour Shirt Q-2970,Shirt,S,Зеленый,Лен,911696.0,3.54,997168.0,,,yes
1194,200668667,Under Armour Shirt Q-6970,Shirt,XL,Красный,Кожа,166018.0,1.44,97773.0,-,,no
1784,184153063,Under Armour Shirt R-3586,Shirt,M,Красный,Вискоза,387025.0,4.53,967596.0,-,,no
855,273899294,Under Armour Shirt S-9802,Shirt,XXL,Оранжевый,Полиэстер,463897.0,2.7,989958.0,-,,
3184,602312335,Under Armour Shirt V-7787,Shirt,M,Зеленый,Лен,883487.0,2.65,914241.0,,no,
3044,565765724,Under Armour Shirt W-3304,Shirt,M,Синий,Шерсть,433134.0,2.11,794154.0,-,no,yes
748,298958249,Under Armour Shirt X-1195,Shirt,XXL,Зеленый,Шерсть,630578.0,4.47,372115.0,-,yes,
2633,333590763,Under Armour Shirt Y-3550,Shirt,M,Желтый,Лен,313840.0,1.65,920283.0,-,no,no
2540,436021407,Under Armour Shoes E-5935,Shoes,L,Желтый,Лен,661515.0,2.93,952090.0,-,,
778,558781672,Under Armour Shoes F-4821,Shoes,M,Синий,Нейлон,102424.0,3.25,457635.0,-,,
3179,122571209,Under Armour Shoes G-9069,Shoes,XXL,Оранжевый,Нейлон,550771.0,2.18,272540.0,+,no,
3452,260941469,Under Armour Shoes G-9294,Shoes,XXL,Желтый,Кожа,749726.0,4.69,343101.0,-,,no
315,530892958,Under Armour Shoes H-1750,Shoes,M,Желтый,Шелк,364613.0,4.83,186124.0,+,no,
2754,837225249,Under Armour Shoes N-7466,Shoes,M,Оранжевый,Шерсть,855086.0,3.82,620998.0,,,no
3362,202533959,Under Armour Shoes Q-8199,Shoes,XXL,Фиолетовый,Лен,968740.0,1.17,607854.0,+,yes,no
1962,969784493,Under Armour Shoes R-1913,Shoes,XXL,Желтый,Вискоза,472293.0,4.95,761824.0,-,yes,no
2537,838013296,Under Armour Shoes T-1777,Shoes,XL,Желтый,Кожа,434485.0,2.22,232446.0,+,no,
2873,627065781,Under Armour Shoes V-5845,Shoes,XXL,Синий,Шерсть,956503.0,2.21,601736.0,,,yes
2881,281645560,Under Armour Shoes X-3156,Shoes,L,Оранжевый,Вискоза,332383.0,2.66,932970.0,-,yes,no
1633,384737081,Under Armour Shoes X-9639,Shoes,M,Оранжевый,Лен,464260.0,1.77,512133.0,-,,
1320,444491814,Under Armour Shoes Y-8301,Shoes,M,Голубой,Шерсть,304979.0,2.91,958147.0,+,no,
1789,773621728,Under Armour Skirt A-3735,Skirt,M,Красный,Шерсть,927870.0,3.56,711467.0,+,no,no
570,351461234,Under Armour Skirt B-9719,Skirt,XL,Оранжевый,Кожа,363095.0,1.6,713713.0,-,yes,
1289,981336910,Under Armour Skirt E-9306,Skirt,XL,Оранжевый,Нейлон,650698.0,4.33,408066.0,,,
1998,989784378,Under Armour Skirt F-2065,Skirt,S,Красный,Хлопок,693067.0,2.1,535563.0,-,no,
3305,169534098,Under Armour Skirt F-2209,Skirt,S,Оранжевый,Вискоза,589229.0,1.57,685643.0,+,,yes
2988,423799840,Under Armour Skirt G-8992,Skirt,XL,Оранжевый,Шерсть,292972.0,3.92,51460.0,-,no,yes
848,103501094,Under Armour Skirt I-9243,Skirt,XXL,Синий,Кожа,776982.0,1.64,592395.0,+,,
615,660307906,Under Armour Skirt J-1408,Skirt,S,Синий,Кожа,293420.0,1.96,475340.0,,no,no
1663,878689720,Under Armour Skirt K-4365,Skirt,XXL,Красный,Шерсть,507183.0,3.56,597493.0,,yes,yes
213,117286695,Under Armour Skirt Q-2456,Skirt,XXL,Желтый,Шелк,579056.0,1.97,944823.0,,,
1509,385027459,Under Armour Skirt T-2160,Skirt,XL,Фиолетовый,Хлопок,431726.0,4.2,449598.0,,no,
3332,704858412,Under Armour Skirt U-9099,Skirt,M,Голубой,Хлопок,113321.0,2.98,623332.0,-,no,no
1525,859557837,Under Armour Skirt V-2552,Skirt,XXL,Желтый,Лен,414165.0,4.28,567092.0,+,no,
3258,594550686,Under Armour Skirt V-9527,Skirt,XXL,Желтый,Кожа,555272.0,1.33,878142.0,-,no,
3540,908809973,Under Armour Skirt Y-4663,Skirt,L,Красный,Кожа,147207.0,2.27,652052.0,,,
2882,256900143,Under Armour Skirt Z-2478,Skirt,XXL,Зеленый,Шерсть,435807.0,1.82,904542.0,-,,
136,881476180,Under Armour Socks A-8555,Socks,S,Красный,Вискоза,797988.0,2.54,429936.0,-,yes,
780,112847039,Under Armour Socks D-6699,Socks,XL,Зеленый,Лен,883433.0,1.05,68829.0,-,no,yes
2327,269132763,Under Armour Socks E-5115,Socks,XL,Оранжевый,Шелк,786754.0,4.38,668924.0,,,no
2505,434967493,Under Armour Socks E-6743,Socks,S,Зеленый,Вискоза,578188.0,3.12,837968.0,-,no,
139,236711549,Under Armour Socks G-4884,Socks,S,Красный,Хлопок,584471.0,4.97,884309.0,,no,yes
529,690053584,Under Armour Socks H-9073,Socks,M,Голубой,Шерсть,795020.0,1.33,942204.0,-,yes,
1052,469846611,Under Armour Socks K-9898,Socks,M,Синий,Шелк,698158.0,1.26,626431.0,+,yes,
2481,217992197,Under Armour Socks M-6013,Socks,L,Голубой,Нейлон,100259.0,3.18,422650.0,,yes,
3224,327779226,Under Armour Socks S-3832,Socks,XL,Красный,Хлопок,743915.0,3.98,721932.0,,yes,yes
3066,945790738,Under Armour Socks T-5717,Socks,XXL,Красный,Нейлон,849141.0,4.7,826423.0,+,,yes
625,950666821,Under Armour Socks W-3530,Socks,S,Красный,Нейлон,601210.0,4.02,893337.0,-,,no
3164,418974620,Under Armour Socks X-8334,Socks,M,Оранжевый,Нейлон,228186.0,3.73,844110.0,-,no,
114,895067336,Under Armour Socks X-9472,Socks,M,Красный,Полиэстер,804004.0,3.76,189458.0,,no,yes
2698,361547378,Under Armour Sweater A-1485,Sweater,XXL,Зеленый,Шелк,105044.0,2.6,938319.0,,,
2515,697897023,Under Armour Sweater A-4675,Sweater,S,Красный,Нейлон,782628.0,2.34,267434.0,-,no,no
3426,130346875,Under Armour Sweater A-9890,Sweater,XXL,Оранжевый,Кожа,494824.0,1.66,398007.0,+,,
2774,833068455,Under Armour Sweater B-9415,Sweater,M,Фиолетовый,Кожа,687188.0,2.86,110257.0,-,no,
3187,819348961,Under Armour Sweater D-5336,Sweater,L,Оранжевый,Лен,929035.0,2.56,455868.0,-,,
2588,446537888,Under Armour Sweater D-6338,Sweater,XXL,Оранжевый,Нейлон,848798.0,1.71,122576.0,-,no,
2625,999187068,Under Armour Sweater P-7921,Sweater,S,Зеленый,Хлопок,437143.0,2.43,234325.0,+,,no
2282,646058246,Under Armour Sweater Q-4746,Sweater,S,Красный,Вискоза,811660.0,4.96,528560.0,,no,no
2467,624532352,Under Armour Sweater Q-8749,Sweater,L,Зеленый,Лен,647427.0,3.47,954879.0,+,,yes
1931,208169715,Under Armour Sweater S-3099,Sweater,XXL,Оранжевый,Лен,400596.0,4.88,809655.0,,yes,
2113,853335351,Under Armour Sweater T-1955,Sweater,XXL,Желтый,Хлопок,611774.0,3.26,344532.0,+,no,yes
647,440374767,Under Armour Sweater T-3723,Sweater,M,Желтый,Вискоза,402435.0,3.68,814780.0,-,,no
1528,553493327,Under Armour Sweater U-3473,Sweater,S,Оранжевый,Кожа,493167.0,1.31,553985.0,,no,
1473,114215222,Under Armour Sweater X-9882,Sweater,XL,Голубой,Полиэстер,134588.0,2.22,623524.0,+,no,
2074,299896109,Under Armour Sweater Z-4419,Sweater,L,Оранжевый,Шерсть,549901.0,3.51,640298.0,+,,
1158,709166147,Under Armour T-shirt C-8426,T-shirt,S,Желтый,Вискоза,816620.0,4.83,467106.0,,,
2316,993002578,Under Armour T-shirt F-5959,T-shirt,L,Голубой,Полиэстер,754012.0,2.44,283287.0,,yes,no
1033,954857199,Under Armour T-shirt F-6749,T-shirt,XXL,Голубой,Полиэстер,541154.0,4.59,974591.0,-,,no
1110,686922382,Under Armour T-shirt F-7219,T-shirt,L,Голубой,Вискоза,362401.0,4.87,459960.0,-,,yes
689,103504333,Under Armour T-shirt G-9663,T-shirt,XXL,Оранжевый,Полиэстер,113559.0,4.42,892506.0,,,no
239,922704737,Under Armour T-shirt K-4488,T-shirt,S,Голубой,Вискоза,292822.0,3.94,767032.0,,yes,yes
3274,370245181,Under Armour T-shirt M-2279,T-shirt,S,Синий,Нейлон,587054.0,2.81,343156.0,,yes,
781,382998188,Under Armour T-shirt M-7180,T-shirt,XL,Синий,Хлопок,494861.0,3.15,556487.0,,,no
1780,507443668,Under Armour T-shirt P-9458,T-shirt,XXL,Красный,Полиэстер,505247.0,1.69,531825.0,,yes,yes
1348,333225016,Under Armour T-shirt R-1184,T-shirt,XXL,Фиолетовый,Нейлон,575618.0,1.82,992471.0,+,yes,yes
3115,536579428,Under Armour T-shirt R-4551,T-shirt,XXL,Оранжевый,Нейлон,173644.0,4.1,206134.0,-,no,yes
1454,758554338,Under Armour Umbrellas A-9393,Umbrellas,L,Фиолетовый,Хлопок,829328.0,3.99,538646.0,-,,
968,506144343,Under Armour Umbrellas C-9097,Umbrellas,L,Оранжевый,Лен,130591.0,3.83,55858.0,-,,
1763,608539299,Under Armour Umbrellas E-5495,Umbrellas,XXL,Желтый,Кожа,909420.0,1.52,431891.0,-,no,
2641,131496018,Under Armour Umbrellas F-8152,Umbrellas,M,Красный,Шерсть,139011.0,3.02,305458.0,,,no
3558,166487554,Under Armour Umbrellas G-1114,Umbrellas,M,Оранжевый,Лен,500783.0,2.36,59647.0,,no,
609,965230676,Under Armour Umbrellas I-3783,Umbrellas,XL,Желтый,Полиэстер,790129.0,4.85,315734.0,-,no,yes
246,808590143,Under Armour Umbrellas L-7133,Umbrellas,M,Фиолетовый,Шерсть,781706.0,1.81,58734.0,-,,no
3315,437807269,Under Armour Umbrellas N-4097,Umbrellas,S,Оранжевый,Лен,284405.0,1.46,907114.0,,yes,no
2504,787502306,Under Armour Umbrellas O-2331,Umbrellas,XL,Оранжевый,Полиэстер,903015.0,2.13,566252.0,-,,
809,942328065,Under Armour Umbrellas R-8669,Umbrellas,M,Синий,Шерсть,639210.0,1.94,67388.0,-,no,no
1961,121268377,Under Armour Umbrellas S-6695,Umbrellas,XL,Голубой,Шерсть,111787.0,4.24,784670.0,,no,yes
2405,150267317,Under Armour Umbrellas U-4230,Umbrellas,XXL,Фиолетовый,Шерсть,915144.0,1.04,686552.0,-,,no
1896,426991746,Under Armour Umbrellas X-6656,Umbrellas,XL,Зеленый,Вискоза,344770.0,1.76,86422.0,-,no,no
2675,662344089,Under Armour Umbrellas Y-2057,Umbrellas,L,Голубой,Полиэстер,297571.0,1.64,425062.0,+,yes,yes
2674,803587520,Under Armour Umbrellas Z-4952,Umbrellas,XXL,Синий,Шелк,152443.0,2.51,901519.0,,yes,
253,398964129,Vans Belts E-5539,Belts,XL,Фиолетовый,Хлопок,886479.0,2.29,522897.0,+,no,
1340,992835775,Vans Belts H-1858,Belts,XXL,Красный,Вискоза,974558.0,4.33,340860.0,+,yes,no
995,734546212,Vans Belts I-4173,Belts,S,Фиолетовый,Вискоза,356428.0,2.84,994989.0,-,no,yes
1838,925210047,Vans Belts J-4946,Belts,XL,Фиолетовый,Лен,390387.0,4.98,441799.0,,no,yes
2590,355835768,Vans Belts L-7296,Belts,XL,Зеленый,Вискоза,144909.0,2.35,389927.0,-,no,
3156,912872663,Vans Belts M-6678,Belts,XL,Оранжевый,Кожа,351467.0,1.95,194644.0,-,yes,yes
518,742855185,Vans Belts M-8194,Belts,XL,Красный,Полиэстер,951433.0,3.9,256644.0,-,,no
581,154611646,Vans Belts N-5679,Belts,XXL,Оранжевый,Шерсть,294579.0,1.4,411052.0,-,no,
2021,887373901,Vans Belts Q-4311,Belts,M,Голубой,Нейлон,418437.0,1.33,265582.0,,no,yes
3189,346123146,Vans Belts S-3506,Belts,XL,Оранжевый,Шелк,805680.0,3.65,434850.0,+,yes,no
358,642781360,Vans Belts T-2860,Belts,XL,Фиолетовый,Шерсть,623449.0,2.27,371850.0,-,no,no
2744,609093560,Vans Belts T-4507,Belts,L,Оранжевый,Хлопок,584441.0,2.85,787388.0,-,,yes
3446,892907912,Vans Belts U-1471,Belts,S,Зеленый,Нейлон,712942.0,2.76,163664.0,-,no,
1213,284774628,Vans Belts U-2529,Belts,XXL,Фиолетовый,Кожа,171727.0,2.85,635175.0,,no,no
2421,892093800,Vans Belts Z-8506,Belts,XXL,Голубой,Нейлон,705816.0,1.1,413038.0,,yes,
2558,877192127,Vans Blouse E-8153,Blouse,XL,Красный,Шелк,471783.0,4.44,545519.0,,,yes
206,211865312,Vans Blouse M-6940,Blouse,M,Фиолетовый,Нейлон,237286.0,3.04,265497.0,+,,
3602,185622521,Vans Blouse R-8426,Blouse,XL,Голубой,Шерсть,650154.0,4.16,631142.0,,,yes
1447,527372613,Vans Blouse S-1336,Blouse,L,Желтый,Нейлон,118809.0,4.75,414004.0,-,no,yes
16,416799273,Vans Blouse V-8636,Blouse,S,Красный,Нейлон,141383.0,2.34,756789.0,-,,no
32,748845108,Vans Blouse W-1501,Blouse,S,Фиолетовый,Лен,641864.0,2.53,749383.0,,,
867,851101370,Vans Blouse X-3176,Blouse,XXL,Голубой,Хлопок,504152.0,1.95,766007.0,+,no,
1404,390201698,Vans Blouse X-9828,Blouse,M,Желтый,Вискоза,844367.0,4.0,37284.0,+,no,yes
2895,488700477,Vans Blouse Z-2830,Blouse,M,Оранжевый,Шерсть,943945.0,4.92,440323.0,,no,no
482,662208122,Vans Dress A-4498,Dress,XL,Красный,Полиэстер,723407.0,2.68,663023.0,,yes,no
2365,489945114,Vans Dress B-4229,Dress,XL,Фиолетовый,Лен,494231.0,4.11,411389.0,+,yes,no
1224,254159356,Vans Dress B-4253,Dress,XL,Синий,Нейлон,186084.0,2.83,551469.0,-,,no
1524,161799215,Vans Dress B-7721,Dress,L,Оранжевый,Кожа,212578.0,1.68,731104.0,,no,no
2955,392374235,Vans Dress D-1636,Dress,L,Синий,Полиэстер,997581.0,2.99,910951.0,,no,yes
2449,128515531,Vans Dress E-3384,Dress,M,Желтый,Полиэстер,562724.0,1.57,680390.0,,,
3442,291403673,Vans Dress E-6361,Dress,M,Зеленый,Хлопок,283041.0,4.93,58945.0,-,yes,no
3495,394923122,Vans Dress K-7380,Dress,S,Голубой,Хлопок,875435.0,3.14,281185.0,+,,yes
3121,136481719,Vans Dress O-1439,Dress,M,Синий,Вискоза,656331.0,3.86,270642.0,-,yes,
3412,674930740,Vans Dress P-7418,Dress,XXL,Оранжевый,Вискоза,958818.0,2.17,895371.0,,yes,no
374,807061958,Vans Dress T-2845,Dress,M,Зеленый,Хлопок,537864.0,3.83,265477.0,-,no,yes
3316,487034762,Vans Dress U-4318,Dress,XXL,Зеленый,Кожа,562359.0,1.34,992608.0,,,
2679,543731780,Vans Dress U-7457,Dress,XL,Желтый,Нейлон,876371.0,1.16,29149.0,-,,no
2635,236489464,Vans Gloves A-8638,Gloves,M,Желтый,Вискоза,250767.0,2.3,992906.0,,,
3582,496489650,Vans Gloves F-1005,Gloves,XXL,Синий,Нейлон,310118.0,2.67,930726.0,+,,no
1344,670927281,Vans Gloves I-4227,Gloves,S,Голубой,Лен,368879.0,2.96,677837.0,+,,no
2080,250645297,Vans Gloves I-8000,Gloves,M,Зеленый,Кожа,534177.0,2.23,823728.0,-,no,no
2700,679889728,Vans Gloves J-1320,Gloves,S,Желтый,Хлопок,850574.0,3.68,488516.0,-,,no
2149,542097979,Vans Gloves J-9111,Gloves,XXL,Синий,Шелк,719130.0,1.46,603596.0,-,no,
1223,300803362,Vans Gloves M-4542,Gloves,L,Синий,Шелк,283979.0,3.29,217621.0,-,yes,no
2929,498359548,Vans Gloves N-6888,Gloves,L,Желтый,Нейлон,775447.0,3.89,242841.0,,yes,
2808,880792480,Vans Gloves O-1212,Gloves,S,Зеленый,Лен,949621.0,2.67,617561.0,+,,
501,642275042,Vans Gloves Q-1671,Gloves,XL,Синий,Шерсть,574718.0,2.74,117547.0,,yes,
249,192107051,Vans Gloves R-9813,Gloves,XXL,Оранжевый,Шерсть,772697.0,2.26,616207.0,+,,
2291,964554590,Vans Gloves R-9988,Gloves,XXL,Голубой,Полиэстер,497000.0,4.87,783530.0,+,yes,yes
1095,615561281,Vans Gloves S-1883,Gloves,XL,Красный,Лен,677424.0,2.34,898460.0,+,,
1146,962445400,Vans Gloves U-2484,Gloves,S,Красный,Шелк,536785.0,4.44,765455.0,,,yes
914,532777030,Vans Gloves W-9970,Gloves,XL,Голубой,Шелк,941038.0,3.42,479721.0,-,no,yes
1258,127608785,Vans Gloves X-6161,Gloves,M,Фиолетовый,Лен,551223.0,4.13,311051.0,+,,
2931,751255096,Vans Gloves Y-3741,Gloves,XL,Зеленый,Шелк,112046.0,4.7,54201.0,,,no
65,954285885,Vans Handbags B-3077,Handbags,S,Синий,Шерсть,504042.0,1.66,239209.0,,yes,
393,236719059,Vans Handbags B-3311,Handbags,S,Голубой,Шерсть,541469.0,1.17,911809.0,,no,
1327,786575918,Vans Handbags C-5874,Handbags,M,Красный,Кожа,397870.0,1.12,890027.0,-,no,no
2776,340418070,Vans Handbags E-1535,Handbags,XL,Зеленый,Лен,905364.0,3.54,750597.0,,yes,no
2712,742220572,Vans Handbags E-4542,Handbags,XXL,Фиолетовый,Нейлон,722177.0,4.76,417430.0,+,no,no
638,303325260,Vans Handbags G-5766,Handbags,L,Оранжевый,Кожа,638344.0,2.84,909005.0,,no,yes
2369,403643927,Vans Handbags H-5844,Handbags,S,Фиолетовый,Кожа,462540.0,3.75,563460.0,+,yes,no
2307,293409839,Vans Handbags I-2795,Handbags,M,Голубой,Вискоза,924183.0,1.36,780237.0,,no,
2252,759232772,Vans Handbags J-8048,Handbags,M,Фиолетовый,Полиэстер,166583.0,3.06,729607.0,-,no,yes
1667,318532087,Vans Handbags L-5107,Handbags,M,Фиолетовый,Кожа,891865.0,3.65,405099.0,-,no,
505,315633848,Vans Handbags M-9229,Handbags,M,Голубой,Шелк,951814.0,3.7,526173.0,,no,no
3177,180838837,Vans Handbags N-4161,Handbags,L,Оранжевый,Хлопок,585055.0,1.37,80109.0,-,no,yes
2582,309066420,Vans Handbags Q-1088,Handbags,L,Желтый,Лен,455617.0,1.94,366291.0,+,yes,
3433,623418057,Vans Handbags Q-7727,Handbags,XL,Желтый,Шерсть,839154.0,4.74,968182.0,+,,no
2911,888404425,Vans Handbags R-6963,Handbags,M,Синий,Нейлон,769667.0,2.38,31131.0,,no,yes
2116,251572717,Vans Handbags V-6168,Handbags,XL,Оранжевый,Лен,310801.0,4.01,802707.0,,,
1554,869792712,Vans Handbags X-6586,Handbags,M,Голубой,Нейлон,889277.0,3.12,666044.0,,no,
3037,500814083,Vans Handbags Y-4160,Handbags,M,Фиолетовый,Шерсть,798025.0,3.16,309868.0,,yes,
1556,893715746,Vans Handbags Y-8872,Handbags,M,Желтый,Шелк,313821.0,4.78,681418.0,-,,no
235,176209655,Vans Handbags Z-6429,Handbags,M,Фиолетовый,Шерсть,783713.0,4.2,608186.0,-,,yes
2248,164545419,Vans Hat A-1661,Hat,L,Оранжевый,Кожа,449450.0,2.61,495227.0,+,,
2014,911412733,Vans Hat B-5058,Hat,XL,Синий,Шелк,963359.0,2.86,968389.0,,no,no
2855,148177490,Vans Hat C-8455,Hat,M,Фиолетовый,Вискоза,150540.0,1.5,995534.0,-,,
